Fecha de creacion;Estado;Ubicacion;Origen;Modelo;Precio de la publicacion;Precio de la reserva;Gastos administrativo;Seguro base;Seguro Contra Terceros;Seguro Premium;Precio final;Pago seña;Pendiente Por Cobrar;Check-in;Check-out;Dias de Alquiler;Pago de garantia;Monto de la garantia;Provincia;Marca
2025-01-08 16:29:47.637268;COMPLETADA;20 de Febrero 698, San Carlos de Bariloche, Río Negro Province, Argentina;;Cronos  1.3;60000;420000;35700;38500;0;0;534200;0;0;17/1/25 15:00;24/1/25 12:30;7;SI;400000;Río Negro;Fiat
2025-01-08 17:29:43.051527;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;490000;41650;55000;50000;0;636650;0;0;17/2/25 17:25;27/2/25 17:25;10;NO;400000;Buenos Aires;Renault
2025-01-08 17:39:27.590378;COMPLETADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;;Siena;65000;325000;27625;27500;0;0;380125;0;0;16/1/25 17:00;21/1/25 17:00;5;SI;400000;Buenos Aires;Fiat
2025-01-08 19:25:07.961000;CANCELADA;Avenida Hipólito Yrigoyen 2359, Buenos Aires, Argentina;APP;Logan;50000;500000;42500;55000;50000;0;647500;0;0;17/2/25 19:23;27/2/25 19:23;10;NO;400000;Buenos Aires;Renault
2025-01-08 20:51:48.364576;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;196000;16660;22000;0;0;234660;0;0;16/2/25 20:50;20/2/25 20:50;4;NO;400000;Buenos Aires;Renault
2025-01-08 21:17:28.958046;CANCELADA;Virrey del Pino 4130, Buenos Aires, Argentina;APP;208;70000;210000;17850;16500;0;27000;271350;0;0;8/1/25 21:13;11/1/25 21:13;3;NO;400000;Buenos Aires;Peugeot
2025-01-08 21:59:07.641180;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;APP;mobi;41500;166000;14110;22000;0;0;202110;0;0;11/1/25 12:00;14/1/25 20:00;4;NO;400000;Buenos Aires;Fiat
2025-01-08 22:31:55.312542;CANCELADA;Alberti 1077, Buenos Aires, Argentina;APP;RENEGADE 1.8 4X2 SPORT;80000;1600000;136000;110000;0;0;1846000;0;0;11/1/25 22:30;31/1/25 22:30;20;NO;400000;Buenos Aires;Jeep
2025-01-08 23:53:18.793302;CANCELADA;Avenida de los Pioneros 100, San Carlos de Bariloche, Río Negro Province, Argentina;APP;up!;40000;290000;24650;38500;0;0;368150;0;0;9/1/25 10:00;15/1/25 18:00;7;NO;400000;Río Negro;Volkswagen
2025-01-09 00:08:26.987645;CANCELADA;De los Notros 515, San Carlos de Bariloche, Río Negro Province, Argentina;APP;Cronos  1.3;63825;446775;37976;38500;0;0;538251;0;0;9/1/25 10:00;15/1/25 18:00;7;NO;400000;Río Negro;Fiat
2025-01-09 00:46:02.061425;CANCELADA;Brasilia 460, San Carlos de Bariloche, Río Negro Province, Argentina;WEB;Onix;55000;330000;28050;33000;0;54000;445050;0;0;14/1/25 10:00;19/1/25 21:00;6;NO;400000;Río Negro;Chevrolet
2025-01-09 00:50:01.274994;CANCELADA;De los Notros 515, San Carlos de Bariloche, Río Negro Province, Argentina;WEB;Cronos  1.3;63825;382950;32551;33000;0;54000;502501;0;0;14/1/25 9:00;19/1/25 21:00;6;NO;400000;Río Negro;Fiat
2025-01-09 00:52:05.986878;CANCELADA;Brasilia 460, San Carlos de Bariloche, Río Negro Province, Argentina;WEB;Onix;55000;330000;28050;33000;0;54000;445050;0;0;14/1/25 9:00;19/1/25 21:00;6;NO;400000;Río Negro;Chevrolet
2025-01-09 09:31:06.037779;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;245000;20825;27500;0;0;293325;0;0;31/1/25 9:30;5/2/25 9:30;5;NO;400000;Buenos Aires;Renault
2025-01-09 15:08:26.274689;CANCELADA;Luján de Cuyo, Mendoza, Argentina;WEB;Fiesta;27000;82000;6970;16500;0;0;105470;0;0;9/2/25 19:00;12/2/25 14:30;3;NO;400000;Mendoza;Ford
2025-01-09 16:00:20.224687;CANCELADA;Avenida Hipólito Yrigoyen 2359, Buenos Aires, Argentina;APP;Logan;50000;550000;46750;60500;0;0;657250;0;0;17/2/25 7:00;27/2/25 7:01;11;NO;400000;Buenos Aires;Renault
2025-01-09 17:10:30.823047;CANCELADA;San Miguel de Tucumán;WEB;C3 1.5I FEEL;50000;100000;8500;11000;0;0;119500;0;0;11/1/25 11:30;12/1/25 22:30;2;NO;400000;Tucumán;Citroen
2025-01-09 19:18:29.318603;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;APP;Focus;65000;65000;5525;5500;0;9000;85025;0;0;9/1/25 19:17;10/1/25 19:17;1;NO;400000;Buenos Aires;Ford
2025-01-09 19:18:40.224418;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;147000;12495;16500;0;0;175995;0;0;9/1/25 19:18;12/1/25 19:18;3;NO;400000;Buenos Aires;Renault
2025-01-09 19:23:25.257253;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;APP;Cronos  1.3;55000;55000;4675;5500;0;9000;74175;0;0;9/1/25 19:23;10/1/25 19:23;1;NO;400000;Buenos Aires;Fiat
2025-01-11 10:19:02.009990;CANCELADA;Bariloche, Río Negro Province, Argentina;APP;Cronos  1.3;45000;141000;11985;16500;0;0;169485;0;0;11/1/25 10:15;14/1/25 10:15;3;NO;400000;Río Negro;Fiat
2025-01-11 10:32:53.746423;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;147000;12495;16500;15000;0;190995;0;0;11/1/25 10:32;14/1/25 10:32;3;NO;400000;Buenos Aires;Renault
2025-01-11 10:38:49.386900;CANCELADA;CABA, Buenos Aires, Argentina;;Cronos  1.3;65000;455000;38675;38500;0;0;532175;50000;482175;25/2/25 12:00;4/3/25 12:00;7;NO;400000;Buenos Aires;Fiat
2025-01-11 13:50:56.847824;CANCELADA;Brasilia 460, San Carlos de Bariloche, Río Negro Province, Argentina;WEB;Onix;55000;110000;9350;11000;0;0;130350;0;0;21/2/25 11:00;22/2/25 15:00;2;NO;400000;Río Negro;Chevrolet
2025-01-11 15:45:31.485997;CANCELADA;Ciudad Autónoma de Buenos Aires, Argentina;WEB;208;47000;443000;37655;49500;0;81000;611155;0;0;18/1/25 11:00;27/1/25 11:00;9;NO;400000;Buenos Aires;Peugeot
2025-01-11 16:06:21.264443;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;WEB;mobi;41500;83000;7055;11000;0;0;101055;0;0;11/1/25 20:00;13/1/25 20:00;2;NO;400000;Buenos Aires;Fiat
2025-01-11 16:40:47.401793;COMPLETADA;Bolívar 355, Buenos Aires, Argentina;;Logan;60000;420000;35700;38500;0;63000;557200;70000;0;3/2/25 19:00;10/2/25 19:00;7;SI;400000;Buenos Aires;Renault
2025-01-11 18:17:00.632984;CANCELADA;Avenida de los Pioneros 100, San Carlos de Bariloche, Río Negro Province, Argentina;APP;up!;40000;165000;14025;22000;20000;0;251025;0;0;12/1/25 21:20;16/1/25 16:00;4;NO;400000;Río Negro;Volkswagen
2025-01-11 23:02:44.333629;CANCELADA;Avenida de los Pioneros 100, San Carlos de Bariloche, Río Negro Province, Argentina;WEB;up!;40000;120000;10200;16500;0;27000;173700;0;0;15/1/25 22:57;18/1/25 22:57;3;NO;400000;Río Negro;Volkswagen
2025-01-12 05:16:57.282143;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;147000;12495;16500;15000;0;190995;0;0;14/2/25 8:15;17/2/25 8:15;3;NO;400000;Buenos Aires;Renault
2025-01-12 10:22:40.321353;CANCELADA;Mar del Plata, Buenos Aires Province, Argentina;WEB;T-CROSS 1.6 TRENDLINE;85000;170000;14450;11000;0;0;195450;0;0;13/1/25 16:00;15/1/25 0:00;2;NO;400000;Buenos Aires;Volkswagen
2025-01-12 10:25:05.913872;CANCELADA;Belgrano, Buenos Aires, Argentina;WEB;Corolla;70000;855000;72675;66000;0;108000;1101675;0;0;4/2/25 8:00;16/2/25 1:00;12;NO;400000;Buenos Aires;Toyota
2025-01-12 11:12:49.879692;CANCELADA;De los Notros 515, San Carlos de Bariloche, Río Negro Province, Argentina;APP;Cronos  1.3;63825;510600;43401;44000;40000;0;638001;0;0;12/1/25 11:12;19/1/25 17:12;8;NO;400000;Río Negro;Fiat
2025-01-12 12:19:14.159208;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;WEB;mobi;41500;124500;10582;16500;0;0;151582;0;0;21/1/25 8:00;23/1/25 20:00;3;NO;400000;Buenos Aires;Fiat
2025-01-12 18:19:40.302675;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;WEB;Cronos  1.3;55000;165000;14025;16500;0;0;195525;0;0;12/1/25 18:19;15/1/25 18:19;3;NO;400000;Buenos Aires;Fiat
2025-01-12 19:19:56.347610;CANCELADA;Ituzaingó, Buenos Aires Province, Argentina;APP;Fiesta;45000;190000;16150;22000;20000;0;248150;0;0;1/3/25 17:00;5/3/25 11:00;4;NO;400000;Buenos Aires;Ford
2025-01-12 19:51:27.472990;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;APP;Focus;65000;325000;27625;27500;0;0;380125;0;0;12/1/25 0:00;17/1/25 0:00;5;NO;400000;Buenos Aires;Ford
2025-01-12 21:14:46.794808;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;WEB;Cronos  1.3;55000;495000;42075;49500;0;0;586575;0;0;19/1/25 12:00;27/1/25 20:00;9;NO;400000;Buenos Aires;Fiat
2025-01-12 22:21:51.867212;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;WEB;Sandero;49000;98000;8330;11000;0;18000;135330;0;0;14/1/25 20:30;16/1/25 20:30;2;NO;400000;Buenos Aires;Renault
2025-01-13 10:06:19.058061;COMPLETADA;Amenábar 3807, Buenos Aires, Argentina;;Cronos  1.3;67500;607500;51638;49500;0;81000;766933;0;0;13/1/25 18:00;22/1/25 18:00;9;SI;400000;Buenos Aires;Fiat
2025-01-13 13:54:51.294554;COMPLETADA;Costa Rica 3966, Buenos Aires, Argentina;;mobi;50000;250000;21250;27500;0;0;328250;0;0;20/1/25 12:00;25/1/25 12:00;5;SI;400000;Buenos Aires;Fiat
2025-01-13 15:37:08.725296;CANCELADA;Ituzaingó, Buenos Aires Province, Argentina;WEB;Fiesta;45000;135000;11475;16500;0;27000;189975;0;0;13/1/25 20:30;16/1/25 20:30;3;NO;400000;Buenos Aires;Ford
2025-01-13 15:57:45.053483;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;APP;Focus;65000;195000;16575;16500;0;27000;255075;0;0;24/1/25 15:57;27/1/25 15:57;3;NO;400000;Buenos Aires;Ford
2025-01-13 16:23:36.546625;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;294000;24990;33000;0;0;351990;0;0;19/1/25 7:00;24/1/25 20:00;6;NO;400000;Buenos Aires;Renault
2025-01-13 17:05:28.646470;CANCELADA;Capital, Córdoba, Argentina;WEB;Prisma 1.4 LT;48000;144000;12240;16500;0;0;172740;0;0;13/1/25 17:00;16/1/25 17:00;3;NO;400000;Córdoba;Chevrolet
2025-01-13 20:20:54.320112;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Sandero;49000;196000;16660;22000;0;0;234660;0;0;14/1/25 10:30;17/1/25 13:30;4;NO;400000;Buenos Aires;Renault
2025-01-13 20:45:09.170862;CANCELADA;Avenida Cabildo 759, Buenos Aires, Argentina;APP;Fiesta;60000;180000;15300;16500;0;0;211800;0;0;17/1/25 20:43;20/1/25 20:43;3;NO;400000;Buenos Aires;Ford
2025-01-13 21:47:46.142314;CANCELADA;Avenida Hipólito Yrigoyen 2359, Buenos Aires, Argentina;APP;Logan;50000;150000;12750;16500;0;0;179250;0;0;13/1/25 21:47;16/1/25 21:47;3;NO;400000;Buenos Aires;Renault
2025-01-14 11:40:02.321571;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;;Focus;65000;325000;27625;27500;0;0;380125;152050;228075;31/1/25 20:00;5/2/25 20:00;5;NO;400000;Buenos Aires;Ford
2025-01-14 16:53:08.753065;COMPLETADA;Costa Rica 3966, Buenos Aires, Argentina;;mobi;55000;220000;18700;22000;0;36000;296700;0;0;14/1/25 18:00;18/1/25 18:00;4;SI;400000;Buenos Aires;Fiat
2025-01-14 19:36:56.680445;CANCELADA;Avenida de los Pioneros 100, San Carlos de Bariloche, Río Negro Province, Argentina;APP;up!;40000;80000;6800;11000;0;0;97800;0;0;15/1/25 9:30;17/1/25 9:30;2;NO;400000;Río Negro;Volkswagen
2025-01-14 21:16:28.543284;CANCELADA;La Boca, Buenos Aires, Argentina;APP;Corolla;65000;1015000;86275;82500;0;135000;1318775;0;0;15/1/25 21:14;30/1/25 21:14;15;NO;400000;Buenos Aires;Toyota
2025-01-14 22:14:22.117233;CANCELADA;Ciudad Autónoma de Buenos Aires, Argentina;APP;208;47000;443000;37655;49500;45000;0;575155;0;0;8/2/25 22:13;17/2/25 22:13;9;NO;400000;Buenos Aires;Peugeot
2025-01-15 06:51:16.750142;CANCELADA;Ciudad Autónoma de Buenos Aires, Argentina;WEB;208;47000;292000;24820;33000;0;0;349820;0;0;15/1/25 9:00;20/1/25 15:00;6;NO;400000;Buenos Aires;Peugeot
2025-01-15 10:14:19.028427;CANCELADA;Brasilia 480, San Carlos de Bariloche, Río Negro Province, Argentina;WEB;Prisma 1.4 LT;50000;150000;12750;16500;0;27000;206250;0;0;15/1/25 10:13;18/1/25 10:13;3;NO;400000;Río Negro;Chevrolet
2025-01-15 10:48:55.785836;CANCELADA;Avenida Hipólito Yrigoyen 2359, Buenos Aires, Argentina;APP;Logan;50000;400000;34000;44000;40000;0;518000;0;0;9/2/25 8:00;16/2/25 19:00;8;NO;400000;Buenos Aires;Renault
2025-01-15 10:51:37.624116;CANCELADA;Avenida de los Pioneros 100, San Carlos de Bariloche, Río Negro Province, Argentina;APP;up!;40000;80000;6800;11000;0;0;97800;0;0;16/1/25 10:50;18/1/25 10:50;2;NO;400000;Río Negro;Volkswagen
2025-01-15 11:47:32.782826;CANCELADA;Plaza Independencia, Avenida 24 de Septiembre, San Miguel de Tucumán, Tucumán, Argentina;APP;Etios;55000;165000;14025;16500;18000;0;213525;0;0;17/1/25 10:00;19/1/25 21:00;3;NO;400000;Tucumán;Toyota
2025-01-15 12:34:34.712891;CANCELADA;Avenida Hipólito Yrigoyen 2359, Buenos Aires, Argentina;APP;Logan;50000;450000;38250;49500;45000;0;582750;0;0;2/2/25 12:28;11/2/25 12:28;9;NO;400000;Buenos Aires;Renault
2025-01-15 13:32:39.167689;CANCELADA;Brasilia 460, San Carlos de Bariloche, Río Negro Province, Argentina;APP;Onix;55000;55000;4675;5500;0;0;65175;0;0;16/1/25 10:30;17/1/25 10:30;1;NO;400000;Río Negro;Chevrolet
2025-01-15 14:48:26.058459;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;WEB;Focus;65000;130000;11050;11000;0;18000;170050;0;0;16/1/25 15:00;18/1/25 15:00;2;NO;400000;Buenos Aires;Ford
2025-01-15 15:09:50.011325;CANCELADA;9 de Julio 955, Quilmes, Buenos Aires Province, Argentina;APP;308 1.6 ALLURE;70000;140000;11900;11000;0;0;162900;0;0;15/1/25 15:09;17/1/25 15:09;2;NO;400000;Buenos Aires;Peugeot
2025-01-15 17:57:09.960566;CANCELADA;Avenida Padre Antonio María Claret & Boulevard de los Alemanes, Córdoba, Córdoba Province, Argentina;APP;Gol Trend;45000;325000;27625;38500;0;0;421125;0;0;17/1/25 14:00;23/1/25 19:30;7;NO;400000;Córdoba;Volkswagen
2025-01-16 09:05:07.436696;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;APP;Logan;70000;490000;41650;38500;0;0;570150;0;0;18/1/25 9:03;25/1/25 9:03;7;NO;400000;Buenos Aires;Renault
2025-01-16 10:48:45.337707;COMPLETADA;Costa Rica 3966, Buenos Aires, Argentina;;mobi;50000;250000;21250;27500;0;0;325875;0;0;31/1/25 9:00;5/2/25 9:00;5;SI;400000;Buenos Aires;Fiat
2025-01-16 13:46:24.259383;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;WEB;Focus;65000;260000;22100;22000;0;0;304100;0;0;21/1/25 18:30;25/1/25 18:30;4;NO;400000;Buenos Aires;Ford
2025-01-16 14:52:15.560886;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;;208;60000;180000;15300;16500;0;0;211800;0;0;16/1/25 15:00;19/1/25 15:00;3;SI;400000;Buenos Aires;Peugeot
2025-01-16 15:02:46.964588;CANCELADA;Amenábar 3807, Buenos Aires, Argentina;APP;Spin;116000;232000;19720;11000;0;18000;280720;0;0;15/2/25 12:00;17/2/25 12:00;2;NO;400000;Buenos Aires;Chevrolet
2025-01-16 15:35:06.210978;COMPLETADA;CABA, Buenos Aires, Argentina;;Cronos  1.3;65000;585000;49725;49500;0;0;684225;152050;0;16/2/25 10:00;25/2/25 10:00;9;SI;400000;Buenos Aires;Fiat
2025-01-16 16:39:26.781075;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;APP;Focus;65000;260000;22100;22000;20000;0;324100;0;0;17/1/25 16:38;21/1/25 16:38;4;NO;400000;Buenos Aires;Ford
2025-01-16 19:00:31.468188;CANCELADA;Brasilia 460, San Carlos de Bariloche, Río Negro Province, Argentina;APP;Onix;55000;165000;14025;16500;0;0;195525;0;0;17/1/25 18:58;20/1/25 18:58;3;NO;400000;Río Negro;Chevrolet
2025-01-16 22:10:25.130511;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;WEB;Focus;65000;130000;11050;11000;0;18000;170050;0;0;18/1/25 22:06;20/1/25 22:06;2;NO;400000;Buenos Aires;Ford
2025-01-17 13:58:51.683055;CANCELADA;Avenida de los Pioneros 100, San Carlos de Bariloche, Río Negro Province, Argentina;WEB;up!;40000;205000;17425;27500;0;0;249925;0;0;19/1/25 17:00;23/1/25 18:00;5;NO;400000;Río Negro;Volkswagen
2025-01-17 16:45:20.090519;CANCELADA;Avenida Hipólito Yrigoyen 2359, Buenos Aires, Argentina;WEB;Logan;50000;400000;34000;44000;0;0;478000;0;0;16/2/25 16:40;24/2/25 16:40;8;NO;400000;Buenos Aires;Renault
2025-01-17 18:29:25.895373;CANCELADA;Capital, Córdoba, Argentina;APP;Prisma 1.4 LT;48000;96000;8160;11000;0;0;115160;0;0;17/1/25 18:26;19/1/25 18:26;2;NO;400000;Córdoba;Chevrolet
2025-01-18 03:48:35.482074;CANCELADA;San Miguel de Tucumán;APP;C3 1.5I FEEL;50000;50000;4250;5500;0;9000;68750;0;0;18/1/25 12:00;19/1/25 12:00;1;NO;400000;Tucumán;Citroen
2025-01-18 04:43:32.039788;CANCELADA;Vicente López, Buenos Aires Province, Argentina;WEB;CERATO  2.0 SX 5 PTAS AUT;50000;150000;12750;16500;0;27000;206250;0;0;18/1/25 5:30;20/1/25 22:30;3;NO;400000;Buenos Aires;Kia
2025-01-18 12:34:09.774994;CANCELADA;Avenida de los Pioneros 100, San Carlos de Bariloche, Río Negro Province, Argentina;WEB;up!;40000;130000;11050;16500;0;27000;184550;0;0;8/2/25 12:29;11/2/25 12:29;3;NO;400000;Río Negro;Volkswagen
2025-01-18 12:58:45.948583;CANCELADA;Belgrano, Buenos Aires, Argentina;APP;Corolla;70000;290000;24650;22000;0;36000;372650;0;0;20/2/25 14:00;24/2/25 14:00;4;NO;400000;Buenos Aires;Toyota
2025-01-18 14:08:24.947789;CANCELADA;Brasilia 460, San Carlos de Bariloche, Río Negro Province, Argentina;APP;Onix;55000;385000;32725;38500;35000;0;491225;0;0;11/2/25 14:07;18/2/25 14:07;7;NO;400000;Río Negro;Chevrolet
2025-01-18 16:14:06.699921;CANCELADA;Luján de Cuyo, Mendoza, Argentina;WEB;Fiesta;27000;55000;4675;11000;0;0;70675;0;0;19/1/25 8:30;20/1/25 22:30;2;NO;400000;Mendoza;Ford
2025-01-18 17:30:31.192342;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;WEB;mobi;41500;83000;7055;11000;0;0;101055;0;0;25/1/25 8:00;26/1/25 20:00;2;NO;400000;Buenos Aires;Fiat
2025-01-19 11:08:37.859300;CANCELADA;Córdoba, Córdoba Province, Argentina;;Cronos  1.3;60000;200000;17000;22000;0;0;284300;0;0;19/1/25 13:00;23/1/25 13:00;4;NO;400000;Córdoba;Fiat
2025-01-19 14:22:02.545324;CANCELADA;Brasilia 480, San Carlos de Bariloche, Río Negro Province, Argentina;APP;Prisma 1.4 LT;50000;150000;12750;16500;0;0;179250;0;0;20/1/25 14:21;23/1/25 14:21;3;NO;400000;Río Negro;Chevrolet
2025-01-19 16:49:08.815457;CANCELADA;Córdoba, Córdoba Province, Argentina;;Cronos  1.3;60000;450000;38250;49500;0;0;635400;0;0;20/1/25 12:00;29/1/25 12:00;9;NO;400000;Córdoba;Fiat
2025-01-19 19:17:47.632375;CANCELADA;Martínez, San Isidro, Buenos Aires Province, Argentina;WEB;208;55000;165000;14025;16500;0;0;195525;0;0;19/1/25 19:13;22/1/25 19:13;3;NO;400000;Buenos Aires;Peugeot
2025-01-19 20:10:48.644946;CANCELADA;Mar del Plata, Buenos Aires Province, Argentina;WEB;ECO SPORT 1.5  S L/13;48000;436000;37060;49500;0;0;522560;0;0;30/1/25 9:00;7/2/25 18:00;9;NO;400000;Buenos Aires;Ford
2025-01-20 10:41:07.884796;CANCELADA;Brasilia 460, San Carlos de Bariloche, Río Negro Province, Argentina;;Onix;55000;165000;14025;16500;0;27000;222525;0;0;8/2/25 12:30;11/2/25 12:30;3;NO;400000;Río Negro;Chevrolet
2025-01-20 11:30:27.176771;CANCELADA;Bariloche, Río Negro Province, Argentina;;Sandero;60000;420000;35700;38500;0;63000;530000;0;0;11/2/25 10:00;18/2/25 13:00;7;NO;400000;Río Negro;Renault
2025-01-20 13:00:30.693956;CANCELADA;Longchamps, Buenos Aires Province, Argentina;;Etios;50000;450000;38250;49500;0;0;586575;0;0;16/2/25 11:00;25/2/25 11:00;9;NO;400000;Buenos Aires;Toyota
2025-01-20 14:36:22.449650;CANCELADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;;mobi;50000;250000;21250;27500;0;45000;325000;130000;195000;14/2/25 11:00;19/2/25 11:00;5;NO;400000;Buenos Aires;Fiat
2025-01-20 15:15:38.418963;COMPLETADA;Amenábar 3807, Buenos Aires, Argentina;;CAPTUR 2.0 ZEN;100000;1400000;119000;77000;0;126000;2176160;100000;0;25/1/25 10:00;8/2/25 10:00;14;SI;600000;Buenos Aires;Renault
2025-01-20 15:18:02.363111;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;WEB;Focus;65000;650000;55250;55000;0;90000;850250;0;0;20/1/25 20:00;30/1/25 20:00;10;NO;400000;Buenos Aires;Ford
2025-01-20 16:08:15.766240;CANCELADA;Godoy Cruz;APP;Cronos  1.3;35000;550000;46750;82500;75000;0;754250;0;0;8/2/25 11:01;22/2/25 17:01;15;NO;400000;Mendoza;Fiat
2025-01-20 19:40:19.015584;CANCELADA;Ituzaingó, Buenos Aires Province, Argentina;APP;Fiesta;45000;95000;8075;11000;0;0;114075;0;0;24/1/25 22:00;26/1/25 22:00;2;NO;400000;Buenos Aires;Ford
2025-01-20 20:40:27.989311;CANCELADA;Ciudad Autónoma de Buenos Aires, Argentina;APP;208;47000;99000;8415;11000;0;0;118415;0;0;24/1/25 20:40;26/1/25 20:40;2;NO;400000;Buenos Aires;Peugeot
2025-01-21 08:01:43.682878;CANCELADA;Vicente López, Buenos Aires Province, Argentina;APP;CERATO  2.0 SX 5 PTAS AUT;50000;150000;12750;16500;0;27000;206250;0;0;24/1/25 17:00;26/1/25 21:30;3;NO;400000;Buenos Aires;Kia
2025-01-21 08:08:20.466734;CANCELADA;Ciudad Autónoma de Buenos Aires, Argentina;WEB;208;47000;391000;33235;44000;0;0;468235;0;0;8/2/25 17:00;16/2/25 14:00;8;NO;400000;Buenos Aires;Peugeot
2025-01-21 10:38:01.626384;CANCELADA;Holiday Inn Buenos Aires Ezeiza Airport, an IHG Hotel, Autopista Riccheri, Buenos Aires Province, Argentina;APP;VITO  119 TOURER 7+1;120000;600000;51000;27500;25000;0;703500;0;0;13/2/25 6:00;17/2/25 14:30;5;NO;400000;Buenos Aires;Mercedes
2025-01-21 12:30:25.582300;CANCELADA;Celedonio Gutiérrez 1287, San Miguel de Tucumán, Tucumán Province, Argentina;APP;Kangoo;62000;310000;26350;27500;0;0;363850;0;0;28/2/25 10:00;5/3/25 10:00;5;NO;400000;Tucumán;Ford
2025-01-21 12:39:39.804356;CANCELADA;San Isidro, Buenos Aires, Argentina;APP;Kwid;45000;90000;7650;11000;0;0;108650;0;0;24/1/25 12:39;26/1/25 12:39;2;NO;400000;Buenos Aires;Renault
2025-01-21 13:05:27.538493;CANCELADA;Mendoza, Capital Department, Mendoza Province, Argentina;APP;208;32000;96000;8160;16500;15000;0;135660;0;0;10/2/25 13:04;13/2/25 13:04;3;NO;400000;Mendoza;Peugeot
2025-01-21 13:26:41.988377;CANCELADA;Belgrano, Buenos Aires, Argentina;APP;Corolla;70000;360000;30600;27500;0;0;418100;0;0;25/1/25 13:25;30/1/25 13:25;5;NO;400000;Buenos Aires;Toyota
2025-01-21 15:42:49.391984;COMPLETADA;Pedro Monti 1756, Ingeniero Adolfo Sourdeaux, Buenos Aires Province, Argentina;;Cronos  1.3;60000;310000;27200;27500;0;45000;408850;0;0;25/1/25 19:30;30/1/25 19:30;5;SI;400000;Buenos Aires;Fiat
2025-01-21 16:01:33.526366;CANCELADA;Godoy Cruz;APP;Cronos  1.3;35000;255000;21675;38500;0;63000;378175;0;0;2/2/25 15:57;9/2/25 15:57;7;NO;400000;Mendoza;Fiat
2025-01-21 16:03:41.012690;CANCELADA;Amenábar 3807, Buenos Aires, Argentina;;Cronos  1.3;67500;405000;34425;33000;0;54000;526425;0;0;2/2/25 19:00;8/2/25 19:00;6;SI;400000;Buenos Aires;Fiat
2025-01-21 16:15:47.606109;COMPLETADA;Aeropuerto Santiago del Estero / Vcom. Angel de la Paz Aragonés (SDE - SANE), Honduras, Santiago del Estero, Santiago del Estero Province, Argentina;;Palio;55000;165000;14025;16500;0;27000;222525;0;0;22/1/25 8:00;25/1/25 8:00;3;SI;400000;Santiago del Estero;Fiat
2025-01-21 16:39:35.576501;COMPLETADA;Costa Rica 3966, ADB, Buenos Aires, Argentina;APP;Kwid;45000;1080000;91800;132000;120000;0;1423800;0;0;31/1/25 14:30;24/2/25 12:00;24;SI;400000;Buenos Aires;Renault
2025-01-21 17:58:25.489837;CANCELADA;Bariloche, Río Negro Province, Argentina;APP;Kwid;55200;165600;14076;16500;0;0;196176;0;0;31/1/25 9:30;2/2/25 20:00;3;NO;400000;Río Negro;Renault
2025-01-21 22:17:00.916257;CANCELADA;Hurlingham, Buenos Aires Province, Argentina;APP;Logan;45000;225000;19125;27500;0;0;271625;0;0;25/1/25 9:15;29/1/25 20:00;5;NO;400000;Buenos Aires;Renault
2025-01-21 23:10:15.073249;CANCELADA;Celedonio Gutiérrez 1287, San Miguel de Tucumán, Tucumán Province, Argentina;APP;Kangoo;62000;310000;26350;27500;0;0;363850;0;0;29/1/25 23:09;3/2/25 23:09;5;NO;400000;Tucumán;Ford
2025-01-22 10:47:58.312762;CANCELADA;Longchamps, Buenos Aires Province, Argentina;APP;Etios;50000;400000;34000;44000;40000;0;518000;0;0;17/2/25 10:46;25/2/25 10:46;8;NO;400000;Buenos Aires;Toyota
